"zip","lat","lon","city","abr","county","type"
1430,42.65,-71.92,"ASHBURNHAM","MA","WORCESTER","STANDARD"
1431,42.45,-71.46,"ASHBY","MA","MIDDLESEX","STANDARD"
1432,42.45,-71.46,"AYER","MA","MIDDLESEX","STANDARD"
1436,42.6,-72.08,"BALDWINVILLE","MA","WORCESTER","STANDARD"
1438,42.55,-72.03,"EAST TEMPLETON","MA","WORCESTER","PO BOX ONLY"
1440,42.58,-72.03,"GARDNER","MA","WORCESTER","STANDARD"
1441,42.36,-71.9,"WESTMINSTER","MA","WORCESTER","UNIQUE"
1450,42.45,-71.46,"GROTON","MA","MIDDLESEX","STANDARD"
1451,42.5,-71.58,"HARVARD","MA","WORCESTER","STANDARD"
1452,42.48,-72.01,"HUBBARDSTON","MA","WORCESTER","STANDARD"
1453,42.47,-71.84,"LEOMINSTER","MA","WORCESTER","STANDARD"
1460,42.45,-71.46,"LITTLETON","MA","MIDDLESEX","STANDARD"
1462,42.58,-71.75,"LUNENBURG","MA","WORCESTER","STANDARD"
1463,42.45,-71.46,"PEPPERELL","MA","MIDDLESEX","STANDARD"
1464,42.45,-71.46,"SHIRLEY","MA","MIDDLESEX","STANDARD"
1467,42.49,-71.61,"STILL RIVER","MA","WORCESTER","PO BOX ONLY"
1468,42.56,-72.07,"TEMPLETON","MA","WORCESTER","STANDARD"
1469,42.45,-71.46,"TOWNSEND","MA","MIDDLESEX","STANDARD"
1470,42.45,-71.46,"GROTON","MA","MIDDLESEX","UNIQUE"
1471,42.45,-71.46,"GROTON","MA","MIDDLESEX","UNIQUE"
1472,42.45,-71.46,"WEST GROTON","MA","MIDDLESEX","PO BOX ONLY"
1473,42.55,-71.91,"WESTMINSTER","MA","WORCESTER","STANDARD"
1474,42.45,-71.46,"WEST TOWNSEND","MA","MIDDLESEX","STANDARD"
1475,42.66,-72.05,"WINCHENDON","MA","WORCESTER","STANDARD"
1477,42.36,-71.9,"WINCHENDON SPRINGS","MA","WORCESTER","PO BOX ONLY"
1501,42.18,-71.95,"AUBURN","MA","WORCESTER","STANDARD"
1503,42.31,-71.84,"BERLIN","MA","WORCESTER","STANDARD"
1504,42.11,-71.8,"BLACKSTONE","MA","WORCESTER","STANDARD"
1505,42.3,-71.94,"BOYLSTON","MA","WORCESTER","STANDARD"
1506,42.19,-72.11,"BROOKFIELD","MA","WORCESTER","STANDARD"
1507,42.13,-71.97,"CHARLTON","MA","WORCESTER","STANDARD"
1508,42.11,-72.08,"CHARLTON CITY","MA","WORCESTER","PO BOX ONLY"
1509,42.36,-71.9,"CHARLTON DEPOT","MA","WORCESTER","PO BOX ONLY"
1510,42.41,-71.69,"CLINTON","MA","WORCESTER","STANDARD"
1515,42.21,-72.05,"EAST BROOKFIELD","MA","WORCESTER","STANDARD"
1516,42.11,-71.89,"DOUGLAS","MA","WORCESTER","STANDARD"
1517,42.36,-71.9,"EAST PRINCETON","MA","WORCESTER","PO BOX ONLY"
1518,42.11,-72.11,"FISKDALE","MA","WORCESTER","STANDARD"
1519,42.2,-71.68,"GRAFTON","MA","WORCESTER","STANDARD"
1520,42.34,-71.85,"HOLDEN","MA","WORCESTER","STANDARD"
1521,42.06,-72.16,"HOLLAND","MA","HAMPDEN","STANDARD"
1522,42.26,-71.8,"JEFFERSON","MA","WORCESTER","STANDARD"
1523,42.43,-71.91,"LANCASTER","MA","WORCESTER","STANDARD"
1524,42.24,-72.01,"LEICESTER","MA","WORCESTER","STANDARD"
1525,42.36,-71.9,"LINWOOD","MA","WORCESTER","PO BOX ONLY"
1526,42.36,-71.9,"MANCHAUG","MA","WORCESTER","PO BOX ONLY"
1527,42.26,-71.82,"MILLBURY","MA","WORCESTER","STANDARD"
1529,42.12,-71.85,"MILLVILLE","MA","WORCESTER","STANDARD"
1531,42.32,-72.13,"NEW BRAINTREE","MA","WORCESTER","STANDARD"
1532,42.32,-71.64,"NORTHBOROUGH","MA","WORCESTER","STANDARD"
1534,42.21,-71.86,"NORTHBRIDGE","MA","WORCESTER","STANDARD"
1535,42.28,-72.09,"NORTH BROOKFIELD","MA","WORCESTER","STANDARD"
1536,42.41,-71.86,"NORTH GRAFTON","MA","WORCESTER","STANDARD"
1537,42.17,-71.89,"NORTH OXFORD","MA","WORCESTER","STANDARD"
1538,42.36,-71.9,"NORTH UXBRIDGE","MA","WORCESTER","PO BOX ONLY"
1540,42.11,-71.86,"OXFORD","MA","WORCESTER","STANDARD"
1541,42.45,-71.88,"PRINCETON","MA","WORCESTER","STANDARD"
1542,42.22,-71.91,"ROCHDALE","MA","WORCESTER","STANDARD"
1543,42.38,-71.95,"RUTLAND","MA","WORCESTER","STANDARD"
1545,42.29,-71.72,"SHREWSBURY","MA","WORCESTER","STANDARD"
1546,42.36,-71.9,"SHREWSBURY","MA","WORCESTER","UNIQUE"
1550,42.13,-72.03,"SOUTHBRIDGE","MA","WORCESTER","STANDARD"
1560,42.18,-71.68,"SOUTH GRAFTON","MA","WORCESTER","STANDARD"
1561,42.44,-71.69,"SOUTH LANCASTER","MA","WORCESTER","PO BOX ONLY"
1562,42.25,-72.07,"SPENCER","MA","WORCESTER","STANDARD"
1564,42.37,-71.94,"STERLING","MA","WORCESTER","STANDARD"
1566,42.1,-72.08,"STURBRIDGE","MA","WORCESTER","STANDARD"
1568,42.18,-71.6,"UPTON","MA","WORCESTER","STANDARD"
1569,42.06,-71.64,"UXBRIDGE","MA","WORCESTER","STANDARD"
1570,42.14,-71.99,"WEBSTER","MA","WORCESTER","STANDARD"
1571,42.06,-71.94,"DUDLEY","MA","WORCESTER","STANDARD"
1580,42.36,-71.9,"WESTBOROUGH","MA","WORCESTER","UNIQUE"
1581,42.26,-71.85,"WESTBOROUGH","MA","WORCESTER","STANDARD"
1582,42.36,-71.9,"WESTBOROUGH","MA","WORCESTER","UNIQUE"
1583,42.36,-71.78,"WEST BOYLSTON","MA","WORCESTER","STANDARD"
1585,42.24,-72.17,"WEST BROOKFIELD","MA","WORCESTER","STANDARD"
1586,42.36,-71.9,"WEST MILLBURY","MA","WORCESTER","STANDARD"
1588,42.17,-71.9,"WHITINSVILLE","MA","WORCESTER","STANDARD"
1590,42.13,-71.76,"SUTTON","MA","WORCESTER","STANDARD"
1601,42.27,-71.88,"WORCESTER","MA","WORCESTER","STANDARD"
1602,42.27,-71.85,"WORCESTER","MA","WORCESTER","STANDARD"
1603,42.25,-71.84,"WORCESTER","MA","WORCESTER","STANDARD"
1604,42.25,-71.77,"WORCESTER","MA","WORCESTER","STANDARD"
1605,42.29,-71.8,"WORCESTER","MA","WORCESTER","STANDARD"
1606,42.31,-71.79,"WORCESTER","MA","WORCESTER","STANDARD"
1607,42.23,-71.79,"WORCESTER","MA","WORCESTER","STANDARD"
1608,42.29,-71.93,"WORCESTER","MA","WORCESTER","STANDARD"
1609,42.28,-71.83,"WORCESTER","MA","WORCESTER","STANDARD"
1610,42.25,-71.81,"WORCESTER","MA","WORCESTER","STANDARD"
1611,42.24,-71.88,"CHERRY VALLEY","MA","WORCESTER","STANDARD"
1612,42.3,-71.89,"PAXTON","MA","WORCESTER","STANDARD"
1613,42.29,-71.8,"WORCESTER","MA","WORCESTER","STANDARD"
1614,42.36,-71.9,"WORCESTER","MA","WORCESTER","STANDARD"
1615,42.36,-71.9,"WORCESTER","MA","WORCESTER","STANDARD"
1653,42.36,-71.9,"WORCESTER","MA","WORCESTER","UNIQUE"
1654,42.36,-71.9,"WORCESTER","MA","WORCESTER","UNIQUE"
1655,42.36,-71.9,"WORCESTER","MA","WORCESTER","STANDARD"
1701,42.45,-71.46,"FRAMINGHAM","MA","MIDDLESEX","STANDARD"
1702,42.45,-71.46,"FRAMINGHAM","MA","MIDDLESEX","STANDARD"
1703,42.45,-71.46,"FRAMINGHAM","MA","MIDDLESEX","STANDARD"
1704,42.45,-71.46,"FRAMINGHAM","MA","MIDDLESEX","STANDARD"
1705,42.45,-71.46,"FRAMINGHAM","MA","MIDDLESEX","STANDARD"
1718,42.45,-71.46,"VILLAGE OF NAGOG WOODS","MA","MIDDLESEX","STANDARD"
1719,42.45,-71.46,"BOXBOROUGH","MA","MIDDLESEX","STANDARD"
1720,42.45,-71.46,"ACTON","MA","MIDDLESEX","STANDARD"
1721,42.45,-71.46,"ASHLAND","MA","MIDDLESEX","STANDARD"
1730,42.45,-71.46,"BEDFORD","MA","MIDDLESEX","STANDARD"
1731,42.45,-71.46,"HANSCOM AFB","MA","MIDDLESEX","STANDARD"
1740,42.44,-71.61,"BOLTON","MA","WORCESTER","STANDARD"
1741,42.45,-71.46,"CARLISLE","MA","MIDDLESEX","STANDARD"
1742,42.45,-71.46,"CONCORD","MA","MIDDLESEX","STANDARD"
1745,42.29,-71.5,"FAYVILLE","MA","WORCESTER","STANDARD"
1746,42.45,-71.46,"HOLLISTON","MA","MIDDLESEX","STANDARD"
1747,42.13,-71.53,"HOPEDALE","MA","WORCESTER","STANDARD"
1748,42.45,-71.46,"HOPKINTON","MA","MIDDLESEX","STANDARD"
1749,42.45,-71.46,"HUDSON","MA","MIDDLESEX","STANDARD"
1752,42.45,-71.46,"MARLBOROUGH","MA","MIDDLESEX","STANDARD"
1754,42.45,-71.46,"MAYNARD","MA","MIDDLESEX","STANDARD"
1756,42.1,-71.55,"MENDON","MA","WORCESTER","STANDARD"
1757,42.15,-71.53,"MILFORD","MA","WORCESTER","STANDARD"
1760,42.45,-71.46,"NATICK","MA","MIDDLESEX","STANDARD"
1770,42.45,-71.46,"SHERBORN","MA","MIDDLESEX","STANDARD"
1772,42.3,-71.53,"SOUTHBOROUGH","MA","WORCESTER","STANDARD"
1773,42.45,-71.46,"LINCOLN","MA","MIDDLESEX","STANDARD"
1775,42.45,-71.46,"STOW","MA","MIDDLESEX","STANDARD"
1776,42.45,-71.46,"SUDBURY","MA","MIDDLESEX","STANDARD"
1778,42.45,-71.46,"WAYLAND","MA","MIDDLESEX","STANDARD"
1784,42.45,-71.46,"WOODVILLE","MA","MIDDLESEX","PO BOX ONLY"
1801,42.49,-71.16,"WOBURN","MA","MIDDLESEX","STANDARD"
1803,42.5,-71.2,"BURLINGTON","MA","MIDDLESEX","STANDARD"
1805,42.45,-71.46,"BURLINGTON","MA","MIDDLESEX","UNIQUE"
1806,42.45,-71.46,"WOBURN","MA","MIDDLESEX","UNIQUE"
1807,42.45,-71.46,"WOBURN","MA","MIDDLESEX","UNIQUE"
1808,42.45,-71.46,"WOBURN","MA","MIDDLESEX","UNIQUE"
1810,42.65,-71.17,"ANDOVER","MA","ESSEX","STANDARD"
1812,42.65,-71.18,"ANDOVER","MA","ESSEX","UNIQUE"
1813,42.45,-71.46,"WOBURN","MA","MIDDLESEX","UNIQUE"
1815,42.45,-71.46,"WOBURN","MA","MIDDLESEX","UNIQUE"
1821,42.45,-71.46,"BILLERICA","MA","MIDDLESEX","STANDARD"
1822,42.45,-71.46,"BILLERICA","MA","MIDDLESEX","STANDARD"
1824,42.45,-71.46,"CHELMSFORD","MA","MIDDLESEX","STANDARD"
1826,42.45,-71.46,"DRACUT","MA","MIDDLESEX","STANDARD"
1827,42.45,-71.46,"DUNSTABLE","MA","MIDDLESEX","STANDARD"
1830,42.79,-71.07,"HAVERHILL","MA","ESSEX","STANDARD"
1831,42.77,-71.12,"HAVERHILL","MA","ESSEX","STANDARD"
1832,42.79,-71.13,"HAVERHILL","MA","ESSEX","STANDARD"
1833,42.72,-70.98,"GEORGETOWN","MA","ESSEX","STANDARD"
1834,42.75,-71.02,"GROVELAND","MA","ESSEX","STANDARD"
1835,42.75,-71.08,"HAVERHILL","MA","ESSEX","STANDARD"
1840,42.71,-71.16,"LAWRENCE","MA","ESSEX","STANDARD"
1841,42.71,-71.16,"LAWRENCE","MA","ESSEX","STANDARD"
1842,42.64,-70.88,"LAWRENCE","MA","ESSEX","STANDARD"
1843,42.71,-71.09,"LAWRENCE","MA","ESSEX","STANDARD"
1844,42.73,-71.19,"METHUEN","MA","ESSEX","STANDARD"
1845,42.67,-71.09,"NORTH ANDOVER","MA","ESSEX","STANDARD"
1850,42.45,-71.46,"LOWELL","MA","MIDDLESEX","STANDARD"
1851,42.45,-71.46,"LOWELL","MA","MIDDLESEX","STANDARD"
1852,42.45,-71.46,"LOWELL","MA","MIDDLESEX","STANDARD"
1853,42.45,-71.46,"LOWELL","MA","MIDDLESEX","STANDARD"
1854,42.45,-71.46,"LOWELL","MA","MIDDLESEX","STANDARD"
1860,42.8,-71.09,"MERRIMAC","MA","ESSEX","STANDARD"
1862,42.45,-71.46,"NORTH BILLERICA","MA","MIDDLESEX","STANDARD"
1863,42.45,-71.46,"NORTH CHELMSFORD","MA","MIDDLESEX","STANDARD"
1864,42.58,-71.08,"NORTH READING","MA","MIDDLESEX","STANDARD"
1865,42.45,-71.46,"NUTTING LAKE","MA","MIDDLESEX","PO BOX ONLY"
1866,42.45,-71.46,"PINEHURST","MA","MIDDLESEX","PO BOX ONLY"
1867,42.54,-71.11,"READING","MA","MIDDLESEX","STANDARD"
1876,42.45,-71.46,"TEWKSBURY","MA","MIDDLESEX","STANDARD"
1879,42.45,-71.46,"TYNGSBORO","MA","MIDDLESEX","STANDARD"
1880,42.5,-71.07,"WAKEFIELD","MA","MIDDLESEX","STANDARD"
1885,42.64,-70.88,"WEST BOXFORD","MA","ESSEX","PO BOX ONLY"
1886,42.45,-71.46,"WESTFORD","MA","MIDDLESEX","STANDARD"
1887,42.56,-71.17,"WILMINGTON","MA","MIDDLESEX","STANDARD"
1888,42.45,-71.46,"WOBURN","MA","MIDDLESEX","STANDARD"
1889,42.57,-71.11,"NORTH READING","MA","MIDDLESEX","UNIQUE"
1890,42.45,-71.15,"WINCHESTER","MA","MIDDLESEX","STANDARD"
1899,42.64,-70.88,"ANDOVER","MA","ESSEX","UNIQUE"
1901,42.46,-70.95,"LYNN","MA","ESSEX","STANDARD"
1902,42.47,-70.93,"LYNN","MA","ESSEX","STANDARD"
1903,42.64,-70.88,"LYNN","MA","ESSEX","STANDARD"
1904,42.49,-70.96,"LYNN","MA","ESSEX","STANDARD"
1905,42.47,-70.97,"LYNN","MA","ESSEX","STANDARD"
1906,42.47,-71,"SAUGUS","MA","ESSEX","STANDARD"
1907,42.51,-70.91,"SWAMPSCOTT","MA","ESSEX","STANDARD"
1908,42.43,-70.92,"NAHANT","MA","ESSEX","STANDARD"
1910,42.45,-70.97,"LYNN","MA","ESSEX","UNIQUE"
1913,42.85,-70.95,"AMESBURY","MA","ESSEX","STANDARD"
1915,42.57,-70.85,"BEVERLY","MA","ESSEX","STANDARD"
1921,42.68,-71.02,"BOXFORD","MA","ESSEX","STANDARD"
1922,42.76,-70.93,"BYFIELD","MA","ESSEX","STANDARD"
1923,42.58,-70.95,"DANVERS","MA","ESSEX","STANDARD"
1929,42.63,-70.78,"ESSEX","MA","ESSEX","STANDARD"
1930,42.63,-70.69,"GLOUCESTER","MA","ESSEX","STANDARD"
1931,42.64,-70.88,"GLOUCESTER","MA","ESSEX","STANDARD"
1936,42.64,-70.88,"HAMILTON","MA","ESSEX","PO BOX ONLY"
1937,42.64,-70.88,"HATHORNE","MA","ESSEX","PO BOX ONLY"
1938,42.69,-70.86,"IPSWICH","MA","ESSEX","STANDARD"
1940,42.53,-71.03,"LYNNFIELD","MA","ESSEX","STANDARD"
1944,42.58,-70.76,"MANCHESTER","MA","ESSEX","STANDARD"
1945,42.56,-70.77,"MARBLEHEAD","MA","ESSEX","STANDARD"
1949,42.64,-71.09,"MIDDLETON","MA","ESSEX","STANDARD"
1950,42.81,-70.87,"NEWBURYPORT","MA","ESSEX","STANDARD"
1951,42.78,-70.87,"NEWBURY","MA","ESSEX","STANDARD"
1952,42.85,-70.87,"SALISBURY","MA","ESSEX","STANDARD"
1960,42.54,-70.97,"PEABODY","MA","ESSEX","STANDARD"
1961,42.64,-70.88,"PEABODY","MA","ESSEX","STANDARD"
1965,42.56,-70.83,"PRIDES CROSSING","MA","ESSEX","PO BOX ONLY"
1966,42.66,-70.62,"ROCKPORT","MA","ESSEX","STANDARD"
1969,42.72,-70.89,"ROWLEY","MA","ESSEX","STANDARD"
1970,42.51,-70.9,"SALEM","MA","ESSEX","STANDARD"
1971,42.64,-70.88,"SALEM","MA","ESSEX","STANDARD"
1982,42.63,-70.85,"SOUTH HAMILTON","MA","ESSEX","STANDARD"
1983,42.66,-70.95,"TOPSFIELD","MA","ESSEX","STANDARD"
1984,42.6,-70.87,"WENHAM","MA","ESSEX","STANDARD"
1985,42.79,-70.97,"WEST NEWBURY","MA","ESSEX","STANDARD"
2018,41.97,-70.7,"ACCORD","MA","PLYMOUTH","STANDARD"
2019,42.08,-71.47,"BELLINGHAM","MA","NORFOLK","STANDARD"
2020,42.08,-70.64,"BRANT ROCK","MA","PLYMOUTH","PO BOX ONLY"
2021,42.18,-71.12,"CANTON","MA","NORFOLK","STANDARD"
2025,42.23,-70.82,"COHASSET","MA","NORFOLK","STANDARD"
2026,42.24,-71.18,"DEDHAM","MA","NORFOLK","STANDARD"
2027,42.18,-71.09,"DEDHAM","MA","NORFOLK","STANDARD"
2030,42.24,-71.28,"DOVER","MA","NORFOLK","STANDARD"
2031,42,-71.2,"EAST MANSFIELD","MA","BRISTOL","STANDARD"
2032,42.15,-71.21,"EAST WALPOLE","MA","NORFOLK","STANDARD"
2035,42.06,-71.24,"FOXBORO","MA","NORFOLK","STANDARD"
2038,42.09,-71.4,"FRANKLIN","MA","NORFOLK","STANDARD"
2040,41.97,-70.7,"GREENBUSH","MA","PLYMOUTH","STANDARD"
2041,42.07,-70.65,"GREEN HARBOR","MA","PLYMOUTH","PO BOX ONLY"
2043,42.21,-70.88,"HINGHAM","MA","PLYMOUTH","STANDARD"
2044,41.97,-70.7,"HINGHAM","MA","PLYMOUTH","UNIQUE"
2045,42.28,-70.87,"HULL","MA","PLYMOUTH","STANDARD"
2047,42.14,-70.69,"HUMAROCK","MA","PLYMOUTH","PO BOX ONLY"
2048,42.01,-71.22,"MANSFIELD","MA","BRISTOL","STANDARD"
2050,42.11,-70.71,"MARSHFIELD","MA","PLYMOUTH","STANDARD"
2051,42.15,-70.73,"MARSHFIELD HILLS","MA","PLYMOUTH","PO BOX ONLY"
2052,42.18,-71.31,"MEDFIELD","MA","NORFOLK","STANDARD"
2053,42.16,-71.43,"MEDWAY","MA","NORFOLK","STANDARD"
2054,42.17,-71.36,"MILLIS","MA","NORFOLK","STANDARD"
2055,41.97,-70.7,"MINOT","MA","PLYMOUTH","STANDARD"
2056,42.12,-71.33,"NORFOLK","MA","NORFOLK","STANDARD"
2059,41.97,-70.7,"NORTH MARSHFIELD","MA","PLYMOUTH","PO BOX ONLY"
2060,41.97,-70.7,"NORTH SCITUATE","MA","PLYMOUTH","STANDARD"
2061,42.15,-70.82,"NORWELL","MA","PLYMOUTH","STANDARD"
2062,42.18,-71.2,"NORWOOD","MA","NORFOLK","STANDARD"
2065,42.1,-70.65,"OCEAN BLUFF","MA","PLYMOUTH","STANDARD"
2066,42.21,-70.77,"SCITUATE","MA","PLYMOUTH","STANDARD"
2067,42.11,-71.18,"SHARON","MA","NORFOLK","STANDARD"
2070,42.18,-71.09,"SHELDONVILLE","MA","NORFOLK","PO BOX ONLY"
2071,42.1,-71.27,"SOUTH WALPOLE","MA","NORFOLK","STANDARD"
2072,42.12,-71.11,"STOUGHTON","MA","NORFOLK","STANDARD"
2081,42.15,-71.26,"WALPOLE","MA","NORFOLK","STANDARD"
2090,42.22,-71.2,"WESTWOOD","MA","NORFOLK","STANDARD"
2093,42.05,-71.37,"WRENTHAM","MA","NORFOLK","STANDARD"
2101,42.37,-71.03,"BOSTON","MA","SUFFOLK","STANDARD"
2102,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2103,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2104,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2105,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2106,42.35,-71.07,"BOSTON","MA","SUFFOLK","STANDARD"
2107,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2108,42.35,-71.1,"BOSTON","MA","SUFFOLK","STANDARD"
2109,42.36,-71.05,"BOSTON","MA","SUFFOLK","STANDARD"
2110,42.35,-71.05,"BOSTON","MA","SUFFOLK","STANDARD"
2111,42.35,-71.06,"BOSTON","MA","SUFFOLK","STANDARD"
2112,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2113,42.37,-71.06,"BOSTON","MA","SUFFOLK","STANDARD"
2114,42.36,-71.02,"BOSTON","MA","SUFFOLK","STANDARD"
2115,42.34,-71.1,"BOSTON","MA","SUFFOLK","STANDARD"
2116,42.35,-71.09,"BOSTON","MA","SUFFOLK","STANDARD"
2117,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2118,42.34,-71.07,"BOSTON","MA","SUFFOLK","STANDARD"
2119,42.32,-71.08,"BOSTON","MA","SUFFOLK","STANDARD"
2120,42.33,-71.1,"BOSTON","MA","SUFFOLK","STANDARD"
2121,42.31,-71.08,"BOSTON","MA","SUFFOLK","STANDARD"
2122,42.3,-71.06,"BOSTON","MA","SUFFOLK","STANDARD"
2123,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2124,42.29,-71.07,"BOSTON","MA","SUFFOLK","STANDARD"
2125,42.31,-71.07,"BOSTON","MA","SUFFOLK","STANDARD"
2126,42.3,-71.11,"MATTAPAN","MA","SUFFOLK","STANDARD"
2127,42.33,-71.02,"BOSTON","MA","SUFFOLK","STANDARD"
2128,42.36,-71.03,"BOSTON","MA","SUFFOLK","STANDARD"
2129,42.38,-71.07,"CHARLESTOWN","MA","SUFFOLK","STANDARD"
2130,42.31,-71.12,"JAMAICA PLAIN","MA","SUFFOLK","STANDARD"
2131,42.28,-71.12,"ROSLINDALE","MA","SUFFOLK","STANDARD"
2132,42.28,-71.16,"WEST ROXBURY","MA","SUFFOLK","STANDARD"
2133,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2134,42.36,-71.11,"ALLSTON","MA","SUFFOLK","STANDARD"
2135,42.35,-71.1,"BRIGHTON","MA","SUFFOLK","STANDARD"
2136,42.25,-71.13,"HYDE PARK","MA","SUFFOLK","STANDARD"
2137,42.34,-70.92,"READVILLE","MA","SUFFOLK","STANDARD"
2138,42.38,-71.13,"CAMBRIDGE","MA","MIDDLESEX","STANDARD"
2139,42.37,-71.1,"CAMBRIDGE","MA","MIDDLESEX","STANDARD"
2140,42.39,-71.13,"CAMBRIDGE","MA","MIDDLESEX","STANDARD"
2141,42.37,-71.08,"CAMBRIDGE","MA","MIDDLESEX","STANDARD"
2142,42.36,-71.08,"CAMBRIDGE","MA","MIDDLESEX","STANDARD"
2143,42.38,-71.1,"SOMERVILLE","MA","MIDDLESEX","STANDARD"
2144,42.4,-71.12,"SOMERVILLE","MA","MIDDLESEX","STANDARD"
2145,42.39,-71.1,"SOMERVILLE","MA","MIDDLESEX","STANDARD"
2148,42.44,-71.09,"MALDEN","MA","MIDDLESEX","STANDARD"
2149,42.41,-71.05,"EVERETT","MA","MIDDLESEX","STANDARD"
2150,42.38,-71.04,"CHELSEA","MA","SUFFOLK","STANDARD"
2151,42.37,-71.02,"REVERE","MA","SUFFOLK","STANDARD"
2152,42.38,-70.98,"WINTHROP","MA","SUFFOLK","STANDARD"
2153,42.45,-71.46,"MEDFORD","MA","MIDDLESEX","STANDARD"
2155,42.42,-71.11,"MEDFORD","MA","MIDDLESEX","STANDARD"
2156,42.45,-71.46,"WEST MEDFORD","MA","MIDDLESEX","STANDARD"
2163,42.33,-71.11,"BOSTON","MA","SUFFOLK","STANDARD"
2169,42.24,-71.01,"QUINCY","MA","NORFOLK","STANDARD"
2170,42.27,-71.02,"QUINCY","MA","NORFOLK","STANDARD"
2171,42.28,-71.01,"QUINCY","MA","NORFOLK","STANDARD"
2176,42.46,-71.05,"MELROSE","MA","MIDDLESEX","STANDARD"
2177,42.45,-71.46,"MELROSE","MA","MIDDLESEX","STANDARD"
2180,42.47,-71.1,"STONEHAM","MA","MIDDLESEX","STANDARD"
2184,42.2,-71.01,"BRAINTREE","MA","NORFOLK","STANDARD"
2185,42.18,-71.09,"BRAINTREE","MA","NORFOLK","STANDARD"
2186,42.24,-71.08,"MILTON","MA","NORFOLK","STANDARD"
2187,42.18,-71.09,"MILTON VILLAGE","MA","NORFOLK","STANDARD"
2188,42.21,-70.96,"WEYMOUTH","MA","NORFOLK","STANDARD"
2189,42.21,-70.93,"WEYMOUTH","MA","NORFOLK","STANDARD"
2190,42.17,-70.95,"WEYMOUTH","MA","NORFOLK","STANDARD"
2191,42.25,-70.94,"WEYMOUTH","MA","NORFOLK","STANDARD"
2196,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2199,42.35,-71.08,"BOSTON","MA","SUFFOLK","STANDARD"
2201,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2202,42.36,-71.06,"BOSTON","MA","SUFFOLK","UNIQUE"
2203,42.36,-71.06,"BOSTON","MA","SUFFOLK","STANDARD"
2204,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2205,42.35,-71.05,"BOSTON","MA","SUFFOLK","STANDARD"
2206,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2207,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2208,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2209,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2210,42.35,-71.04,"BOSTON","MA","SUFFOLK","STANDARD"
2211,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2212,42.45,-71.46,"BOSTON","MA","MIDDLESEX","UNIQUE"
2215,42.35,-71.11,"BOSTON","MA","SUFFOLK","STANDARD"
2216,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2217,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2222,42.36,-71.06,"BOSTON","MA","SUFFOLK","STANDARD"
2228,0,0,"EAST BOSTON","MA","SUFFOLK","STANDARD"
2238,42.45,-71.46,"CAMBRIDGE","MA","MIDDLESEX","STANDARD"
2239,42.45,-71.46,"CAMBRIDGE","MA","MIDDLESEX","UNIQUE"
2241,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2266,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2269,42.18,-71.09,"QUINCY","MA","NORFOLK","STANDARD"
2283,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2284,42.34,-70.92,"BOSTON","MA","SUFFOLK","STANDARD"
2293,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2295,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2297,42.34,-70.92,"BOSTON","MA","SUFFOLK","UNIQUE"
2301,42.08,-71.04,"BROCKTON","MA","PLYMOUTH","STANDARD"
2302,42.08,-71,"BROCKTON","MA","PLYMOUTH","STANDARD"
2303,41.97,-70.7,"BROCKTON","MA","PLYMOUTH","STANDARD"
2304,41.97,-70.7,"BROCKTON","MA","PLYMOUTH","STANDARD"
2305,41.97,-70.7,"BROCKTON","MA","PLYMOUTH","STANDARD"
2322,42.13,-71.05,"AVON","MA","NORFOLK","STANDARD"
2324,41.97,-70.98,"BRIDGEWATER","MA","PLYMOUTH","STANDARD"
2325,41.99,-70.97,"BRIDGEWATER","MA","PLYMOUTH","UNIQUE"
2327,42.04,-70.83,"BRYANTVILLE","MA","PLYMOUTH","PO BOX ONLY"
2330,41.9,-70.76,"CARVER","MA","PLYMOUTH","STANDARD"
